[Wednesday/May 03/05/2023 16:20:34] AdKthFk14.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:34] AdKthFk15.mp4 | length=6.0836281179138 | time=6.1018142529599
[Wednesday/May 03/05/2023 16:20:35] AdKthFk16.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:35] AdKthFk17.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:35] AdKthFk18.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:35] AdKthFk19.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:35] AdKthFk1.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:35] AdKthFk20.mp4 | length=10.07746031746 | time=10.07746031746
[Wednesday/May 03/05/2023 16:20:35] AdKthFk2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:35] AdKthFk3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:36] AdKthFk4.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:36] AdKthFk5.mp4 | length=5.3638095238095 | time=5.2002
[Wednesday/May 03/05/2023 16:20:37] AdKthFk6.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:37] AdKthFk7.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:37] AdKthFk8.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:37] AdKthFk9.mp4 | length=3.0650340136054 | time=3.0650340136054
[Wednesday/May 03/05/2023 16:20:37] AdMcArPf10.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:37] AdMcArPf11.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:38] AdMcArPf12.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:38] AdMcArPf13.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:38] AdMcArPf14.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:38] AdMcArPf15.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:39] AdMcArPf16.mp4 | length=4.0402721088435 | time=4.0402721088435
